"","TRACE",1
"","Position (m)",0
"Point","Time (ns)"
1,0,10784
2,0.40000000000000002,10804
3,0.80000000000000004,8792
4,1.2000000000000002,4968
5,1.6000000000000001,795
6,2,-2881
7,2.4000000000000004,-5586
8,2.8000000000000003,-7755
9,3.2000000000000002,-8364
10,3.6000000000000001,-8061
11,4,-6417
12,4.4000000000000004,-4006
13,4.8000000000000007,-1351
14,5.2000000000000002,1208
15,5.6000000000000005,2543
16,6,3125
17,6.4000000000000004,2980
18,6.8000000000000007,2378
19,7.2000000000000002,1680
20,7.6000000000000005,1148
21,8,478
22,8.4000000000000004,176
23,8.8000000000000007,-174
24,9.2000000000000011,-301
25,9.6000000000000014,-192
26,10,-301
27,10.4,-192
28,10.800000000000001,-143
29,11.200000000000001,-153
30,11.600000000000001,-38
31,12,189
32,12.4,282
33,12.800000000000001,317
34,13.200000000000001,266
35,13.600000000000001,69
36,14,22
37,14.4,-257
38,14.800000000000001,-270
39,15.200000000000001,-268
40,15.600000000000001,-257
41,16,26
42,16.400000000000002,1
43,16.800000000000001,76
44,17.199999999999999,-94
45,17.600000000000001,89
46,18,133
47,18.400000000000002,61
48,18.800000000000001,59
49,19.200000000000003,40
50,19.600000000000001,245
51,20,38
52,20.400000000000002,5
53,20.800000000000001,15
54,21.200000000000003,41
55,21.600000000000001,-95
56,22,-4
57,22.400000000000002,40
58,22.800000000000001,-27
59,23.200000000000003,-130
60,23.600000000000001,-21
61,24,-6
62,24.400000000000002,35
63,24.800000000000001,-8
64,25.200000000000003,63
65,25.600000000000001,-20
66,26,30
67,26.400000000000002,0
68,26.800000000000001,-47
69,27.200000000000003,-76
70,27.600000000000001,-15
71,28,48
72,28.400000000000002,-84
73,28.800000000000001,-17
74,29.200000000000003,39
75,29.600000000000001,-58
76,30,-102
77,30.400000000000002,-42
78,30.800000000000001,65
79,31.200000000000003,-54
80,31.600000000000001,-151
81,32,-59
82,32.399999999999999,107
83,32.800000000000004,41
84,33.200000000000003,61
85,33.600000000000001,9
86,34,156
87,34.399999999999999,6
88,34.800000000000004,59
89,35.200000000000003,122
90,35.600000000000001,-2
91,36,-46
92,36.399999999999999,-2
93,36.800000000000004,76
94,37.200000000000003,51
95,37.600000000000001,14
96,38,61
97,38.400000000000006,117
98,38.800000000000004,159
99,39.200000000000003,75
100,39.600000000000001,43
101,40,-27
102,40.400000000000006,3
103,40.800000000000004,72
104,41.200000000000003,-61
105,41.600000000000001,-16
106,42,-7
107,42.400000000000006,-27
108,42.800000000000004,20
109,43.200000000000003,56
110,43.600000000000001,3
111,44,-81
112,44.400000000000006,18
113,44.800000000000004,57
114,45.200000000000003,10
115,45.600000000000001,-56
116,46,-67
117,46.400000000000006,74
118,46.800000000000004,7
119,47.200000000000003,27
120,47.600000000000001,21
121,48,50
122,48.400000000000006,23
123,48.800000000000004,146
124,49.200000000000003,6
125,49.600000000000001,49
126,50,-99
127,50.400000000000006,-19
128,50.800000000000004,-54
129,51.200000000000003,-1
130,51.600000000000001,-75
131,52,7
132,52.400000000000006,-86
133,52.800000000000004,13
134,53.200000000000003,-26
135,53.600000000000001,-8
136,54,-91
137,54.400000000000006,61
138,54.800000000000004,68
139,55.200000000000003,-89
140,55.600000000000001,-89
141,56,44
142,56.400000000000006,48
143,56.800000000000004,-39
144,57.200000000000003,114
145,57.600000000000001,19
146,58,32
147,58.400000000000006,69
148,58.800000000000004,132
149,59.200000000000003,32
150,59.600000000000001,0
151,60,-60
152,60.400000000000006,27
153,60.800000000000004,-24
154,61.200000000000003,45
155,61.600000000000001,-71
156,62,54
157,62.400000000000006,101
158,62.800000000000004,35
159,63.200000000000003,27
160,63.600000000000001,34
161,64,24
162,64.400000000000006,21
163,64.799999999999997,8
164,65.200000000000003,-39
165,65.600000000000009,64
166,66,95
167,66.400000000000006,-23
168,66.799999999999997,57
169,67.200000000000003,-20
170,67.600000000000009,71
171,68,-66
172,68.400000000000006,-8
173,68.799999999999997,21
174,69.200000000000003,25
175,69.600000000000009,72
176,70,39
177,70.400000000000006,65
178,70.799999999999997,62
179,71.200000000000003,60
180,71.600000000000009,14
181,72,82
182,72.400000000000006,72
183,72.799999999999997,58
184,73.200000000000003,30
185,73.600000000000009,25
186,74,23
187,74.400000000000006,53
188,74.799999999999997,-107
189,75.200000000000003,-6
190,75.600000000000009,49
191,76,35
192,76.400000000000006,34
193,76.800000000000011,134
194,77.200000000000003,52
195,77.600000000000009,83
196,78,105
197,78.400000000000006,-32
198,78.800000000000011,5
199,79.200000000000003,61
200,79.600000000000009,89
